USER_ID,ITEM_ID,EVENT_TYPE,EVENT_VALUE,TIMESTAMP
324,340,RATING,5,880574827
158,188,RATING,4,880134332
835,196,RATING,5,891033173
174,722,RATING,4,886513896
95,194,RATING,5,879197603
210,211,RATING,5,887730297
440,971,RATING,5,891577871
450,1,RATING,4,887835272
72,476,RATING,4,880036048
644,597,RATING,4,889077513
233,71,RATING,5,876812281
618,121,RATING,4,891308913
830,88,RATING,4,891464148
703,628,RATING,4,875242762
774,238,RATING,5,888555928
291,578,RATING,4,874835242
429,199,RATING,5,882386006
350,195,RATING,5,882347832
494,204,RATING,5,879541298
338,435,RATING,4,879438597
484,926,RATING,4,881450136
334,204,RATING,4,891547190
923,460,RATING,4,880388426
399,114,RATING,4,882341974
848,109,RATING,4,887043421
320,56,RATING,5,884749227
339,269,RATING,5,891032379
429,1101,RATING,5,882385399
795,583,RATING,4,883250168
716,367,RATING,4,879796942
840,212,RATING,4,891209159
532,452,RATING,5,888630585
183,739,RATING,4,891467353
590,744,RATING,4,879438769
437,1142,RATING,4,880141696
748,58,RATING,4,879455083
132,523,RATING,4,891278996
343,193,RATING,4,876405857
425,92,RATING,5,878738335
11,372,RATING,4,891904968
13,530,RATING,5,881515295
354,527,RATING,4,891217394
647,357,RATING,5,876534131
889,763,RATING,4,880177502
320,184,RATING,5,884749360
788,528,RATING,5,880868144
40,268,RATING,4,889041430
638,89,RATING,4,876694704
328,203,RATING,5,885045931
658,198,RATING,5,875148108
907,742,RATING,5,880158939
480,89,RATING,4,891208651
666,81,RATING,4,880314194
94,156,RATING,5,891725332
927,742,RATING,5,879199250
25,455,RATING,4,885853415
864,357,RATING,5,888887794
854,285,RATING,4,882812165
466,684,RATING,4,890285034
264,401,RATING,5,886123656
398,96,RATING,4,875716709
890,234,RATING,5,882404484
62,298,RATING,4,879372304
223,546,RATING,5,891550118
339,143,RATING,5,891034810
298,181,RATING,4,884125629
378,182,RATING,4,880055239
89,1,RATING,5,879461219
514,83,RATING,5,875462568
849,38,RATING,5,879695420
551,9,RATING,5,892776982
640,496,RATING,4,874777491
823,4,RATING,5,878438607
775,300,RATING,4,891032956
357,820,RATING,4,878952288
279,117,RATING,5,875297199
682,229,RATING,4,888520923
838,172,RATING,5,887066143
437,200,RATING,4,880140398
807,520,RATING,5,892529358
712,941,RATING,5,874730491
144,1142,RATING,5,888103968
345,508,RATING,4,884901000
330,47,RATING,5,876546409
853,300,RATING,5,879364744
450,50,RATING,5,882371415
44,82,RATING,4,878348885
113,50,RATING,5,875076416
150,181,RATING,5,878746685
22,435,RATING,5,878886682
343,64,RATING,5,876405697
22,451,RATING,4,878887062
561,488,RATING,4,885807290
878,317,RATING,4,880866054
715,268,RATING,4,875961674
6,199,RATING,4,883601203
253,895,RATING,4,891627893
276,969,RATING,4,874792839
881,188,RATING,4,876538665
450,43,RATING,4,887139080
472,739,RATING,5,875982967
645,640,RATING,4,892055285
780,202,RATING,4,891363783
38,447,RATING,5,892434430
890,523,RATING,4,882403299
379,28,RATING,4,880524943
357,455,RATING,5,878951498
6,481,RATING,5,883600914
896,87,RATING,4,887158295
230,294,RATING,5,880484286
56,117,RATING,5,892679439
141,1047,RATING,4,884585220
553,153,RATING,5,879949107
826,182,RATING,4,885690600
514,747,RATING,4,875463245
894,1255,RATING,4,879896949
897,161,RATING,5,879993309
409,23,RATING,4,881109175
54,748,RATING,5,880928957
833,1017,RATING,4,875036017
751,316,RATING,4,888871453
79,582,RATING,5,891271806
164,458,RATING,4,889402050
160,531,RATING,5,876942699
749,127,RATING,4,881073104
58,228,RATING,5,884305271
435,217,RATING,4,884133161
345,269,RATING,5,884900466
457,133,RATING,4,882547820
479,479,RATING,4,879461378
428,352,RATING,4,885943651
607,487,RATING,4,883879213
179,916,RATING,5,892151064
940,194,RATING,5,885921953
387,1007,RATING,5,886480623
293,89,RATING,5,888905582
389,684,RATING,4,880087761
541,142,RATING,5,883874778
659,448,RATING,4,891385438
24,8,RATING,5,875323002
178,58,RATING,5,882827134
608,1281,RATING,4,880407079
31,875,RATING,4,881547938
707,347,RATING,5,886285277
445,1129,RATING,4,891199994
174,1053,RATING,5,886514358
591,1120,RATING,4,891039637
463,302,RATING,5,877384835
59,562,RATING,4,888206094
912,483,RATING,5,875965906
13,319,RATING,4,882139327
727,433,RATING,5,883710994
16,39,RATING,5,877720118
157,407,RATING,4,886891218
94,469,RATING,4,891721048
507,345,RATING,5,889964202
130,455,RATING,4,874953728
178,117,RATING,4,882824467
188,88,RATING,4,875075300
235,433,RATING,4,889655596
836,531,RATING,4,885754150
524,289,RATING,4,884321591
846,127,RATING,5,883947911
937,515,RATING,5,876769253
715,98,RATING,5,875963792
402,529,RATING,4,876266775
1,224,RATING,5,875071484
760,71,RATING,4,875668080
174,699,RATING,5,886514220
167,318,RATING,5,892738307
253,12,RATING,5,891628159
783,346,RATING,5,884326424
793,3,RATING,4,875104592
464,709,RATING,5,878355258
621,722,RATING,4,881444887
265,300,RATING,5,875320024
618,88,RATING,4,891309440
363,173,RATING,5,891494658
887,65,RATING,5,881381679
506,945,RATING,4,874874585
495,96,RATING,4,888634110
6,513,RATING,4,883600913
104,628,RATING,4,888465347
380,1449,RATING,4,885478845
417,475,RATING,4,879646437
482,127,RATING,4,887644063
263,443,RATING,5,891298914
676,259,RATING,4,892685621
429,651,RATING,4,882384772
557,307,RATING,5,881179653
379,566,RATING,4,880525540
339,211,RATING,5,891034215
594,127,RATING,4,874781076
634,628,RATING,4,876170992
389,792,RATING,4,880088115
514,750,RATING,4,885180627
62,949,RATING,4,879376210
547,316,RATING,5,891282797
786,82,RATING,4,882844096
417,151,RATING,5,879646463
883,65,RATING,4,891717319
91,507,RATING,4,891438977
542,100,RATING,4,886532432
121,197,RATING,4,891388286
16,135,RATING,4,877720916
851,340,RATING,5,883148669
145,294,RATING,4,875269871
624,762,RATING,4,879793330
329,269,RATING,4,891655191
144,900,RATING,4,888103371
786,86,RATING,4,882843006
896,191,RATING,4,887158604
487,280,RATING,5,883444860
927,63,RATING,4,879197074
13,268,RATING,4,881514810
189,136,RATING,4,893265535
537,479,RATING,4,886030938
932,484,RATING,5,891249586
927,222,RATING,5,879177177
184,58,RATING,4,889908984
615,638,RATING,5,879447968
268,718,RATING,4,875306805
213,118,RATING,4,878870871
939,222,RATING,5,880260956
642,254,RATING,4,886454812
18,463,RATING,4,880131143
227,411,RATING,4,879035897
796,679,RATING,4,893048471
426,492,RATING,5,879441931
450,742,RATING,4,882396564
381,694,RATING,4,892696929
174,1312,RATING,4,886434484
938,358,RATING,4,891355972
466,56,RATING,4,890284706
752,748,RATING,4,891208392
429,423,RATING,4,882387757
402,9,RATING,4,876266741
591,79,RATING,4,891031171
911,183,RATING,4,892839492
663,508,RATING,4,889492503
474,1172,RATING,4,887924469
189,751,RATING,4,893265046
7,96,RATING,5,891351383
641,209,RATING,4,879370365
586,655,RATING,4,884066294
393,302,RATING,4,891364609
846,509,RATING,4,883948765
184,208,RATING,4,889908985
767,22,RATING,4,891462614
786,50,RATING,4,882844295
906,9,RATING,4,879434846
94,923,RATING,5,885882685
82,202,RATING,4,878769777
368,201,RATING,5,889783407
478,81,RATING,4,889395977
151,498,RATING,5,879524150
659,195,RATING,4,891384152
648,176,RATING,4,884367538
128,204,RATING,4,879967478
56,181,RATING,5,892737154
897,208,RATING,5,879991037
532,603,RATING,5,893119491
540,1011,RATING,4,882157509
764,95,RATING,5,876246475
737,32,RATING,4,884314993
870,489,RATING,4,875050827
500,971,RATING,5,883876093
805,422,RATING,4,881695560
499,514,RATING,5,885599334
264,123,RATING,4,886122952
427,328,RATING,4,879700908
659,1021,RATING,5,891331825
474,196,RATING,5,887924469
840,430,RATING,5,891204418
186,98,RATING,5,891719859
306,14,RATING,5,876503995
935,313,RATING,5,884471835
934,755,RATING,4,891196610
127,50,RATING,4,884364866
188,148,RATING,4,875074667
16,273,RATING,5,877722736
85,179,RATING,4,879454272
76,286,RATING,5,875027206
523,116,RATING,5,883700766
916,509,RATING,4,880844312
472,204,RATING,5,875980823
622,29,RATING,4,882592735
136,269,RATING,5,882693234
758,657,RATING,5,881975213
253,121,RATING,5,891628142
89,402,RATING,4,879460347
227,127,RATING,4,879035387
886,241,RATING,4,876032531
860,517,RATING,4,885991076
232,133,RATING,4,888549988
840,297,RATING,5,891203334
10,654,RATING,5,877886597
889,196,RATING,5,880180612
348,831,RATING,4,886523913
361,504,RATING,4,879441215
924,28,RATING,4,885457827
159,25,RATING,5,880557112
185,279,RATING,4,883525255
88,881,RATING,5,891038103
249,198,RATING,5,879572349
164,866,RATING,5,889402121
500,464,RATING,4,883875274
7,97,RATING,5,891351201
361,1103,RATING,4,879440386
501,952,RATING,4,883348114
864,496,RATING,5,888887944
417,419,RATING,4,879646986
321,496,RATING,4,879438607
414,346,RATING,5,884999037
80,45,RATING,4,887401585
457,632,RATING,5,882397543
406,520,RATING,4,879445735
189,694,RATING,4,893265946
24,372,RATING,4,875323553
450,153,RATING,5,882374422
181,682,RATING,4,878961586
59,11,RATING,5,888205744
339,79,RATING,4,891032701
435,201,RATING,4,884131356
380,663,RATING,4,885478799
535,499,RATING,4,879617894
588,597,RATING,4,890026543
380,100,RATING,4,885478193
708,471,RATING,4,877325455
128,692,RATING,4,879967197
546,930,RATING,5,885141260
44,183,RATING,4,883613372
878,416,RATING,5,880870854
323,93,RATING,4,878739177
310,536,RATING,4,879436137
385,479,RATING,5,879441538
314,993,RATING,5,877886279
872,313,RATING,5,888478786
654,239,RATING,4,887864868
452,121,RATING,5,885816916
314,869,RATING,4,877891681
840,631,RATING,4,891205004
224,553,RATING,4,888104393
417,692,RATING,4,879648132
371,69,RATING,5,877486953
295,404,RATING,4,879518378
920,1612,RATING,4,884219953
883,603,RATING,4,891755017
577,402,RATING,4,880475318
742,13,RATING,4,881335361
547,319,RATING,4,891282926
33,751,RATING,4,891964188
263,176,RATING,5,891299752
678,147,RATING,4,879544882
279,1413,RATING,5,875314434
299,270,RATING,4,878052375
602,880,RATING,4,888637925
248,194,RATING,4,884534672
807,526,RATING,5,892530061
487,12,RATING,5,883445580
127,271,RATING,5,884364866
95,111,RATING,4,879194012
318,210,RATING,4,884496069
715,195,RATING,4,875963657
738,209,RATING,4,875350485
927,402,RATING,4,879192123
256,66,RATING,4,882165103
338,169,RATING,5,879438196
31,705,RATING,5,881548110
913,50,RATING,4,880758348
123,275,RATING,4,879873726
293,497,RATING,4,888906217
297,628,RATING,4,874954497
394,559,RATING,4,880888746
6,488,RATING,5,883601426
130,226,RATING,5,876252420
624,25,RATING,4,879792446
314,501,RATING,4,877888610
889,177,RATING,4,880178183
178,578,RATING,4,882828021
327,959,RATING,5,887819161
923,456,RATING,4,880388562
40,321,RATING,4,889041523
697,748,RATING,5,882621569
547,315,RATING,4,891282555
144,527,RATING,5,888105665
112,289,RATING,5,884992690
545,174,RATING,4,879899125
490,9,RATING,4,875428765
550,682,RATING,4,883425783
312,1203,RATING,5,891699599
698,603,RATING,4,886366770
94,176,RATING,4,891720570
160,93,RATING,5,876767572
495,705,RATING,4,888634111
298,1142,RATING,4,884183572
14,19,RATING,5,880929651
854,509,RATING,4,882814333
379,391,RATING,4,880525698
605,302,RATING,4,879365132
144,223,RATING,4,888105197
308,230,RATING,4,887739014
868,234,RATING,4,877103935
214,64,RATING,5,892668130
639,283,RATING,4,891239913
836,89,RATING,4,885754029
312,408,RATING,4,891698174
686,79,RATING,4,879546443
250,154,RATING,4,878090114
854,405,RATING,4,882812755
655,59,RATING,4,887564613
374,200,RATING,5,880395735
43,203,RATING,4,883955224
880,549,RATING,4,880243230
815,686,RATING,5,878695092
256,38,RATING,4,882164927
701,100,RATING,5,891447139
658,257,RATING,4,875145667
693,117,RATING,4,875483977
474,729,RATING,4,887927152
330,15,RATING,5,876544366
682,185,RATING,4,888520639
453,68,RATING,4,877561411
932,515,RATING,4,891249373
24,92,RATING,5,875323241
661,64,RATING,4,876014060
276,33,RATING,4,874792018
416,415,RATING,4,886319408
606,144,RATING,4,880924664
16,300,RATING,5,877717078
327,588,RATING,4,887820761
253,318,RATING,5,891628323
151,10,RATING,5,879524921
38,768,RATING,5,892433062
222,237,RATING,4,877563437
249,28,RATING,4,879572106
347,977,RATING,5,881653224
661,194,RATING,5,876016667
325,137,RATING,5,891477980
285,902,RATING,4,890595584
397,127,RATING,5,885349427
92,500,RATING,4,883433734
269,1065,RATING,5,891447891
126,315,RATING,4,887853469
689,50,RATING,5,876676397
747,492,RATING,4,888639060
393,1249,RATING,4,889731329
316,64,RATING,4,880853953
179,354,RATING,4,892151331
540,294,RATING,4,882156617
16,174,RATING,5,877719504
110,258,RATING,4,886987183
140,289,RATING,4,879013719
763,176,RATING,4,878919116
207,428,RATING,4,877838826
927,96,RATING,5,879184761
389,99,RATING,5,880087832
145,301,RATING,4,877342952
883,168,RATING,5,891694218
450,193,RATING,5,882372027
781,523,RATING,5,879634038
916,1113,RATING,4,880844897
452,483,RATING,5,875263244
312,496,RATING,5,891698664
892,1224,RATING,4,886609792
887,969,RATING,5,881379954
130,200,RATING,5,875217392
123,276,RATING,4,879873830
417,202,RATING,4,879647140
921,294,RATING,4,879379338
864,174,RATING,5,888887354
565,171,RATING,5,891037252
311,98,RATING,5,884364502
889,223,RATING,4,880177906
320,241,RATING,4,884750968
535,423,RATING,5,879618613
222,328,RATING,5,877562772
574,316,RATING,4,891279451
688,898,RATING,5,884153606
296,9,RATING,4,884196523
562,5,RATING,4,879196576
821,181,RATING,4,874792521
780,491,RATING,4,891363651
539,660,RATING,5,879788346
385,56,RATING,5,879441728
56,114,RATING,4,892683248
385,693,RATING,4,879443315
546,200,RATING,5,885141332
437,98,RATING,5,880141962
659,210,RATING,5,891383889
736,253,RATING,5,878709365
69,172,RATING,5,882145548
141,117,RATING,4,884584929
250,7,RATING,4,878089716
527,144,RATING,4,879456186
130,343,RATING,4,881536273
830,385,RATING,4,891561805
118,436,RATING,5,875385280
8,50,RATING,5,879362124
917,628,RATING,5,882912385
186,100,RATING,4,879023115
707,792,RATING,4,886287107
344,19,RATING,4,884899346
332,50,RATING,5,887916675
738,178,RATING,4,875349628
11,508,RATING,4,891903005
208,66,RATING,4,883108477
771,690,RATING,4,880659235
90,1198,RATING,5,891383866
717,245,RATING,4,884641842
887,673,RATING,5,881381382
456,135,RATING,4,881373169
319,313,RATING,5,889816026
379,79,RATING,5,880525368
374,963,RATING,5,883629108
305,166,RATING,4,886322719
397,492,RATING,4,885349955
608,59,RATING,5,880403856
373,89,RATING,5,877098821
394,568,RATING,5,880888167
899,190,RATING,4,884121051
316,22,RATING,4,880853849
233,197,RATING,5,877663303
299,615,RATING,4,878192555
698,498,RATING,4,886366515
622,833,RATING,4,882590955
150,221,RATING,4,878747017
659,387,RATING,4,891387227
64,381,RATING,4,879365491
911,507,RATING,4,892839289
854,275,RATING,4,882814571
301,156,RATING,4,882076098
506,1019,RATING,5,878044851
72,480,RATING,5,880037768
441,117,RATING,4,891035489
374,282,RATING,5,880392936
460,149,RATING,4,882912174
283,588,RATING,4,879297965
514,392,RATING,4,875463351
144,125,RATING,4,888104191
104,100,RATING,4,888465166
435,50,RATING,5,884132515
436,127,RATING,5,887769930
886,95,RATING,5,876032531
271,729,RATING,4,885848996
477,255,RATING,5,875941763
398,66,RATING,4,875736732
450,521,RATING,4,882394180
339,693,RATING,5,891033200
189,527,RATING,5,893265327
747,644,RATING,5,888639397
135,203,RATING,4,879857797
406,962,RATING,4,879445810
267,82,RATING,4,878973675
123,98,RATING,4,879872672
568,603,RATING,5,877907157
886,67,RATING,4,876033228
168,274,RATING,4,884287865
792,1197,RATING,4,877910822
566,100,RATING,5,881649548
69,174,RATING,5,882145548
534,333,RATING,5,877807486
380,200,RATING,4,885479104
563,321,RATING,5,880506197
212,427,RATING,4,879303795
270,694,RATING,5,876954927
29,189,RATING,4,882821942
607,483,RATING,4,883879379
409,285,RATING,4,881168712
154,89,RATING,5,879138910
271,498,RATING,5,885848672
457,239,RATING,5,882397267
339,248,RATING,4,891034592
220,289,RATING,4,881198113
263,661,RATING,5,891298728
426,633,RATING,4,879444816
44,50,RATING,5,878341246
772,327,RATING,4,877533873
790,550,RATING,4,885156618
437,499,RATING,5,880141962
13,400,RATING,4,885744650
838,419,RATING,5,887066989
567,60,RATING,5,882425966
501,591,RATING,4,883348138
437,1113,RATING,4,881002161
99,288,RATING,4,885678247
881,447,RATING,4,876538953
286,173,RATING,4,877531407
188,54,RATING,4,875074589
339,100,RATING,5,891032286
412,939,RATING,4,879717253
894,276,RATING,5,880416314
339,357,RATING,5,891032189
338,517,RATING,5,879438505
650,480,RATING,5,891371090
708,751,RATING,4,892718687
381,16,RATING,4,892697266
887,427,RATING,5,881379718
813,289,RATING,4,883752455
802,379,RATING,4,875985976
503,489,RATING,4,880383625
1,228,RATING,5,878543541
90,221,RATING,4,891383987
159,1221,RATING,5,884027141
521,184,RATING,4,884478358
233,654,RATING,4,877665191
332,96,RATING,5,887939051
58,25,RATING,4,884304570
359,270,RATING,4,886453467
429,654,RATING,4,882385542
817,222,RATING,4,874815835
18,408,RATING,5,880129628
23,705,RATING,4,874785526
751,735,RATING,4,889134332
770,325,RATING,4,875971703
881,89,RATING,4,876537577
87,208,RATING,5,879876403
253,494,RATING,5,891628341
786,699,RATING,4,882844295
257,531,RATING,5,879547608
291,325,RATING,4,874805610
373,189,RATING,5,877100416
504,561,RATING,4,887910023
535,480,RATING,4,879618207
894,20,RATING,5,881625708
489,1613,RATING,4,891449466
268,208,RATING,4,875309430
751,660,RATING,4,889297990
936,237,RATING,4,886832672
456,427,RATING,4,881372779
295,704,RATING,5,879519266
323,544,RATING,4,878739459
472,323,RATING,4,892790117
597,748,RATING,5,875339041
738,97,RATING,4,875350122
416,500,RATING,5,893212573
747,1375,RATING,4,888732571
447,471,RATING,4,878854340
467,269,RATING,4,879532145
535,211,RATING,4,879617489
83,2,RATING,4,881971771
887,96,RATING,4,881380403
259,210,RATING,4,874725485
777,216,RATING,4,875980597
333,186,RATING,4,891045335
210,255,RATING,4,887730842
244,126,RATING,4,880604302
493,550,RATING,4,884132181
62,89,RATING,5,879374640
330,22,RATING,5,876545532
894,246,RATING,4,882404137
238,286,RATING,5,883575683
619,300,RATING,5,885953684
15,866,RATING,4,879456288
416,366,RATING,4,886318128
2,275,RATING,5,888550939
727,87,RATING,4,883710347
881,172,RATING,4,876538986
151,1203,RATING,5,879542670
846,143,RATING,5,883948804
244,380,RATING,4,880608133
746,172,RATING,5,885075165
18,59,RATING,4,880132501
770,25,RATING,5,875972582
616,349,RATING,4,891224748
141,717,RATING,4,884585470
608,98,RATING,5,880403855
864,1101,RATING,4,888887502
479,89,RATING,4,879460959
411,208,RATING,4,891035617
130,501,RATING,5,875801716
611,752,RATING,5,891636223
292,484,RATING,5,881105625
188,764,RATING,4,875072087
5,42,RATING,5,875636360
178,1035,RATING,4,882828350
620,699,RATING,5,889988121
809,302,RATING,5,891036743
194,197,RATING,4,879522021
87,367,RATING,4,879876702
327,215,RATING,4,887820695
495,470,RATING,5,888637768
449,70,RATING,4,880410777
201,656,RATING,4,884111775
6,302,RATING,4,883268222
583,209,RATING,4,879384404
826,576,RATING,4,885690900
325,179,RATING,5,891478529
339,47,RATING,4,891032701
642,204,RATING,4,885602593
177,693,RATING,4,880130653
416,1221,RATING,5,893213103
667,28,RATING,5,891034913
420,484,RATING,5,891356864
671,4,RATING,5,884035939
881,22,RATING,5,876538028
846,172,RATING,4,883949834
409,1194,RATING,5,881107750
758,616,RATING,4,881976377
406,15,RATING,4,879540051
379,577,RATING,4,892879355
800,289,RATING,4,887646980
758,576,RATING,4,882055054
373,154,RATING,5,877098919
664,504,RATING,4,876526518
755,880,RATING,4,882569732
452,510,RATING,4,875562475
283,175,RATING,4,879298270
145,713,RATING,4,875270616
800,300,RATING,4,887646980
10,32,RATING,4,877886661
192,127,RATING,4,881367456
638,161,RATING,4,876695307
805,451,RATING,5,881696759
397,504,RATING,5,885349865
144,50,RATING,5,888103929
393,51,RATING,4,887746456
321,736,RATING,4,879439537
474,945,RATING,4,887923923
59,466,RATING,4,888204389
640,663,RATING,5,874778240
311,499,RATING,4,884365519
5,422,RATING,4,875636767
637,742,RATING,4,882904233
606,7,RATING,4,878143509
807,313,RATING,5,892527050
709,808,RATING,4,879848645
158,182,RATING,5,880134296
270,1119,RATING,5,876955729
891,471,RATING,5,891639941
234,607,RATING,4,892079140
429,484,RATING,5,882384920
189,225,RATING,4,893264703
854,32,RATING,4,882813574
682,125,RATING,4,888523635
711,317,RATING,4,879993173
588,315,RATING,4,890014591
271,378,RATING,4,885849447
387,508,RATING,4,886479690
318,25,RATING,5,884494757
89,707,RATING,5,879459884
398,64,RATING,4,875660439
938,252,RATING,4,891357042
216,200,RATING,5,880244802
807,71,RATING,5,892530705
882,96,RATING,4,879878140
648,143,RATING,4,884368002
157,137,RATING,5,886889876
323,293,RATING,4,878739299
468,531,RATING,4,875295368
727,191,RATING,4,883710717
313,484,RATING,5,891016193
738,313,RATING,5,892938181
469,64,RATING,5,879523802
296,313,RATING,5,884196114
894,591,RATING,4,880416137
128,478,RATING,5,879966840
200,402,RATING,4,884129029
374,31,RATING,5,880396659
110,423,RATING,4,886987952
383,124,RATING,4,891192949
648,740,RATING,4,882211301
49,256,RATING,4,888066215
647,588,RATING,4,876531955
407,286,RATING,4,890687500
633,98,RATING,4,875324715
535,181,RATING,4,879617818
933,194,RATING,4,874854135
693,514,RATING,4,875484431
758,211,RATING,4,881975736
375,233,RATING,4,886621985
556,288,RATING,4,882135646
824,259,RATING,4,877020927
735,124,RATING,5,876698643
159,220,RATING,5,880557782
23,185,RATING,4,874785756
214,496,RATING,4,891544545
830,692,RATING,4,891464148
215,87,RATING,5,891436543
157,100,RATING,5,886890650
566,1193,RATING,5,881649548
879,1,RATING,4,887761865
251,25,RATING,4,886272615
15,458,RATING,5,879456288
306,275,RATING,4,876503894
823,157,RATING,5,878438435
551,55,RATING,5,892777753
389,492,RATING,5,880086944
694,1269,RATING,5,875726793
342,100,RATING,5,874984207
494,98,RATING,4,879541158
500,116,RATING,4,883865232
551,177,RATING,5,892777274
86,259,RATING,4,879570423
23,230,RATING,4,874785809
933,174,RATING,4,874854745
405,419,RATING,4,885548785
230,51,RATING,4,880484937
838,143,RATING,5,887067631
344,478,RATING,4,884901210
615,216,RATING,4,879449068
13,612,RATING,4,882140318
708,50,RATING,5,877325186
278,347,RATING,4,891294932
648,385,RATING,5,884368130
196,8,RATING,5,881251753
815,83,RATING,4,878695311
425,272,RATING,4,890346317
18,485,RATING,5,880132437
868,100,RATING,5,877103935
417,72,RATING,4,879649107
747,584,RATING,5,888640524
286,408,RATING,4,875806800
537,187,RATING,4,886030767
802,260,RATING,4,875984938
835,200,RATING,4,891033927
447,150,RATING,4,878854438
292,58,RATING,5,881105442
291,566,RATING,4,874834799
213,175,RATING,4,878955599
864,91,RATING,5,888887172
119,628,RATING,4,874775185
286,340,RATING,4,879780905
484,87,RATING,5,891195746
593,71,RATING,4,875661567
927,1284,RATING,4,879181133
616,347,RATING,4,891224677
94,692,RATING,4,891722249
665,109,RATING,4,884292654
59,175,RATING,4,888205300
90,480,RATING,5,891383835
320,257,RATING,4,884749499
457,143,RATING,5,882548099
588,79,RATING,4,890023722
218,153,RATING,4,877488692
659,178,RATING,5,891332261
734,479,RATING,4,891025541
381,129,RATING,4,892697628
927,1,RATING,5,879191524
419,286,RATING,4,879435190
921,72,RATING,4,879380806
119,28,RATING,5,874782022
230,168,RATING,4,880484616
416,347,RATING,4,893214333
311,12,RATING,4,884364436
563,118,RATING,4,880506863
543,480,RATING,4,876896210
588,568,RATING,4,890024876
60,77,RATING,4,883327040
18,238,RATING,5,880132437
841,258,RATING,5,889067076
374,121,RATING,4,880393095
457,959,RATING,4,882549180
87,1041,RATING,4,879877007
493,109,RATING,4,884130416
354,116,RATING,5,891216692
804,173,RATING,4,879442412
715,425,RATING,4,875964655
586,187,RATING,4,884058566
58,123,RATING,4,884650140
501,108,RATING,4,883348564
156,317,RATING,4,888185906
396,148,RATING,4,884646436
286,741,RATING,4,876521887
867,257,RATING,4,880078090
215,157,RATING,4,891435573
311,89,RATING,5,884364845
452,136,RATING,4,875266060
788,69,RATING,4,880868144
645,30,RATING,4,892054824
56,202,RATING,4,892676933
782,308,RATING,4,891498030
159,595,RATING,5,880486009
387,473,RATING,4,886481033
776,511,RATING,5,891628632
932,432,RATING,4,891250109
314,318,RATING,5,877888796
301,64,RATING,5,882075672
233,275,RATING,5,885147637
936,1068,RATING,4,886832904
642,477,RATING,5,886131563
328,956,RATING,4,885046912
332,127,RATING,5,887916653
343,203,RATING,5,876406764
491,236,RATING,4,891185919
551,51,RATING,5,892784780
929,515,RATING,5,878402162
720,242,RATING,4,891262608
410,316,RATING,4,888627138
429,156,RATING,4,882384920
543,176,RATING,4,874865635
711,845,RATING,4,879991247
194,466,RATING,4,879525876
43,140,RATING,4,883955110
326,568,RATING,4,879876882
14,408,RATING,5,879119348
43,312,RATING,4,883953502
94,219,RATING,4,891721528
595,922,RATING,4,886921036
125,511,RATING,5,879454699
394,546,RATING,4,881058167
924,482,RATING,4,885457858
844,181,RATING,5,877388183
416,1016,RATING,5,893213444
186,1253,RATING,4,891719774
365,151,RATING,4,891304106
296,504,RATING,5,884197394
660,98,RATING,4,891199348
193,443,RATING,4,889126610
246,24,RATING,4,884921345
943,840,RATING,4,888693104
846,786,RATING,4,883949771
94,109,RATING,4,891721974
588,645,RATING,5,890024488
60,842,RATING,4,883327175
889,65,RATING,4,880180817
924,523,RATING,5,885458121
837,125,RATING,5,875722032
474,684,RATING,4,887925977
533,660,RATING,5,882902988
430,527,RATING,4,877226209
532,268,RATING,4,875441085
59,118,RATING,5,888203234
73,475,RATING,4,888625753
583,258,RATING,4,879384094
665,328,RATING,4,884290055
919,174,RATING,4,875372947
645,1159,RATING,4,892054632
134,328,RATING,4,891732335
292,482,RATING,5,881103606
374,279,RATING,4,880394233
709,250,RATING,4,879847626
190,313,RATING,5,891033606
506,608,RATING,4,874874055
806,174,RATING,5,882387870
670,195,RATING,4,877974787
668,307,RATING,4,881523762
95,65,RATING,4,879197918
308,649,RATING,4,887739292
862,823,RATING,4,879303869
1,32,RATING,5,888732909
354,900,RATING,4,891180527
234,705,RATING,5,892318002
851,92,RATING,5,875806791
666,116,RATING,4,880313270
474,549,RATING,5,887926999
491,286,RATING,4,891184567
307,227,RATING,5,879538922
13,42,RATING,4,882141393
454,310,RATING,4,881958464
52,475,RATING,4,882922357
612,300,RATING,4,875324266
345,58,RATING,4,884916322
479,238,RATING,4,879461039
586,51,RATING,4,884066336
927,1016,RATING,5,879199250
778,262,RATING,4,891482843
162,1,RATING,4,877635819
390,328,RATING,4,879693677
592,55,RATING,4,882956067
761,628,RATING,4,876190689
625,213,RATING,4,891999608
38,588,RATING,5,892429225
308,1515,RATING,4,887738346
329,98,RATING,4,891656300
65,651,RATING,4,879216371
335,322,RATING,4,891567125
464,879,RATING,4,878354791
72,770,RATING,4,880037306
632,99,RATING,5,879458941
276,11,RATING,5,874787497
296,485,RATING,5,884197235
617,582,RATING,4,883789294
222,97,RATING,4,878181739
661,58,RATING,4,886841865
758,290,RATING,5,881978495
807,136,RATING,5,892529185
347,404,RATING,4,881654846
497,1210,RATING,4,879362178
339,50,RATING,4,891032576
33,292,RATING,4,891964244
541,173,RATING,5,883865534
426,510,RATING,4,879441978
115,475,RATING,5,881170252
76,70,RATING,4,875027981
334,197,RATING,4,891546181
393,941,RATING,4,889729212
80,887,RATING,4,887401236
603,230,RATING,4,891955922
50,547,RATING,4,877052297
666,811,RATING,4,880568396
922,98,RATING,5,891447665
1,16,RATING,5,878543541
