USER_ID,ITEM_ID,EVENT_TYPE,EVENT_VALUE,TIMESTAMP
298,127,RATING,5,884125847
823,686,RATING,4,878439257
918,631,RATING,4,891986664
913,657,RATING,5,881725761
721,175,RATING,5,877140282
666,427,RATING,4,880139382
786,528,RATING,5,882842878
759,300,RATING,5,875227686
357,151,RATING,5,878951728
495,392,RATING,5,888635455
10,589,RATING,5,877891905
299,286,RATING,4,877618524
256,97,RATING,4,882165103
532,676,RATING,5,892521554
308,664,RATING,5,887736999
853,1280,RATING,4,879365091
693,282,RATING,4,875482626
257,60,RATING,5,879547440
507,879,RATING,5,889964706
701,750,RATING,5,891446588
41,173,RATING,4,890687549
393,1409,RATING,4,889729536
846,8,RATING,4,883947861
175,64,RATING,5,877107552
766,91,RATING,5,891310125
846,510,RATING,4,883948003
846,215,RATING,5,883949156
701,124,RATING,5,891447164
676,993,RATING,5,892686294
554,576,RATING,4,876549377
498,293,RATING,4,881955189
503,485,RATING,4,880472383
92,215,RATING,4,875656419
60,1021,RATING,5,883326185
207,357,RATING,5,878191679
87,568,RATING,5,879875818
398,153,RATING,4,875732862
85,181,RATING,4,882813312
325,99,RATING,5,891479244
194,51,RATING,4,879549793
618,403,RATING,4,891309608
407,479,RATING,4,875045240
440,690,RATING,4,891546698
658,654,RATING,4,875148059
303,845,RATING,4,879485221
38,673,RATING,5,892432062
106,1242,RATING,4,881516731
151,173,RATING,5,879524130
13,402,RATING,4,886303934
85,174,RATING,4,879454139
735,1,RATING,4,876698796
321,19,RATING,4,879438825
294,313,RATING,5,889241339
1,47,RATING,4,875072125
699,1009,RATING,4,878882668
145,636,RATING,4,875272050
233,261,RATING,5,883356913
783,299,RATING,5,884326620
222,64,RATING,5,878183136
468,143,RATING,5,875288197
197,210,RATING,5,891409838
215,216,RATING,4,891435782
299,179,RATING,4,878191943
881,282,RATING,4,876536773
457,172,RATING,5,882553113
345,285,RATING,5,884901701
691,227,RATING,4,875543108
344,96,RATING,4,889814195
343,631,RATING,4,876407175
357,546,RATING,5,878951729
769,111,RATING,5,885424001
518,147,RATING,4,876823324
360,302,RATING,4,880353526
253,895,RATING,4,891627893
693,185,RATING,5,875483301
403,276,RATING,4,879785941
504,44,RATING,4,887838846
815,9,RATING,4,878691739
833,508,RATING,5,875035953
750,879,RATING,4,879445961
474,12,RATING,5,887924683
110,326,RATING,4,886987417
804,250,RATING,4,879441000
624,924,RATING,4,879792493
87,732,RATING,4,879876703
328,245,RATING,4,885044703
489,288,RATING,4,891366693
95,257,RATING,5,879197329
207,133,RATING,4,875812281
765,1009,RATING,5,880346606
833,943,RATING,4,875124382
548,176,RATING,4,891044355
313,503,RATING,5,891014697
320,99,RATING,4,884751440
279,372,RATING,4,875310117
249,275,RATING,4,879572451
392,510,RATING,4,891038979
109,227,RATING,5,880579417
896,1,RATING,4,887158579
452,69,RATING,5,875275699
879,125,RATING,5,887761174
518,546,RATING,4,876823447
882,173,RATING,5,879867980
415,56,RATING,5,879439865
889,170,RATING,4,880177994
518,118,RATING,5,876823804
862,432,RATING,5,879304902
527,7,RATING,5,879456162
805,123,RATING,4,881695723
721,735,RATING,4,877141039
313,199,RATING,4,891013938
291,1073,RATING,5,874834701
42,736,RATING,5,881108187
250,969,RATING,5,878092002
608,1009,RATING,4,880406032
221,1012,RATING,4,875244475
295,961,RATING,5,879519556
323,150,RATING,4,878739568
416,1594,RATING,5,893212484
273,272,RATING,4,891292811
629,195,RATING,4,880116847
28,436,RATING,5,881961601
941,294,RATING,4,875048532
11,268,RATING,5,891901652
85,647,RATING,4,879453844
10,334,RATING,4,877886281
647,255,RATING,4,876534131
355,1175,RATING,5,879486421
46,181,RATING,4,883616254
359,117,RATING,4,886453305
435,214,RATING,4,884131741
796,705,RATING,4,892690263
882,1,RATING,5,879864558
488,69,RATING,4,891294209
738,313,RATING,5,892938181
524,126,RATING,4,884323427
761,222,RATING,4,876190025
7,624,RATING,4,891353892
536,139,RATING,4,882361317
310,740,RATING,4,879436292
870,100,RATING,4,889717102
707,1211,RATING,4,886287268
495,650,RATING,5,888634956
875,185,RATING,4,876466687
698,434,RATING,4,886366515
269,528,RATING,4,891447593
1,109,RATING,5,874965739
707,318,RATING,5,880061699
823,209,RATING,4,878438379
125,568,RATING,5,879454277
286,588,RATING,5,877532131
332,122,RATING,5,887938886
43,69,RATING,4,875981421
762,875,RATING,5,878718996
405,22,RATING,5,885545167
106,9,RATING,4,883876572
932,98,RATING,5,891249586
37,405,RATING,4,880915565
31,319,RATING,4,881547788
397,591,RATING,4,885349562
489,902,RATING,4,891448931
256,291,RATING,5,882152630
776,276,RATING,4,892313295
106,495,RATING,4,881451016
640,81,RATING,5,874777735
59,650,RATING,5,888205534
627,510,RATING,4,879529730
612,1,RATING,4,875324876
79,515,RATING,5,891271792
7,100,RATING,5,891351082
90,954,RATING,4,891385522
929,89,RATING,5,879640126
176,298,RATING,4,886047918
210,23,RATING,5,887730102
311,944,RATING,4,884366439
452,631,RATING,4,888568464
184,207,RATING,4,889908903
401,365,RATING,4,891033497
437,479,RATING,5,880141335
899,168,RATING,4,884121799
495,154,RATING,4,888633277
479,1142,RATING,5,879459939
115,1073,RATING,5,881171488
262,923,RATING,4,879962542
112,300,RATING,4,884992508
299,483,RATING,5,877880961
929,589,RATING,5,880817708
932,570,RATING,4,891251178
600,435,RATING,5,888451750
659,469,RATING,4,891385136
577,735,RATING,5,880474338
293,81,RATING,4,888906576
886,506,RATING,4,876032308
85,152,RATING,5,879454751
116,127,RATING,5,876454257
877,60,RATING,5,882677183
327,230,RATING,4,887820448
38,144,RATING,5,892430369
69,7,RATING,5,882126086
468,91,RATING,5,875301056
393,148,RATING,4,887744419
334,886,RATING,4,891544233
660,259,RATING,4,891197778
379,153,RATING,4,880525284
573,180,RATING,4,885844091
24,98,RATING,5,875323401
934,56,RATING,5,891191922
514,111,RATING,5,875463165
337,1016,RATING,4,875184825
144,778,RATING,4,888106044
342,12,RATING,5,874984315
23,518,RATING,5,874785194
200,54,RATING,4,884129920
18,174,RATING,4,880130613
276,127,RATING,5,874786568
378,54,RATING,4,880056976
244,20,RATING,4,880604758
276,436,RATING,4,874792711
254,28,RATING,4,886472369
793,294,RATING,5,875103584
178,56,RATING,4,882825767
243,694,RATING,4,879988262
357,283,RATING,5,878951616
158,659,RATING,5,880134947
786,318,RATING,5,882843190
297,174,RATING,5,875410071
192,301,RATING,4,881366490
447,133,RATING,4,878856052
334,213,RATING,4,891546373
326,172,RATING,4,879875431
622,432,RATING,5,882670009
13,868,RATING,5,882139901
237,528,RATING,5,879376606
834,151,RATING,4,890862974
117,307,RATING,5,880124339
716,627,RATING,4,879797475
852,100,RATING,4,891036457
535,86,RATING,4,879618385
621,420,RATING,4,874965298
834,246,RATING,4,890863023
654,24,RATING,4,887863651
943,431,RATING,4,888639724
232,483,RATING,5,888549622
603,1240,RATING,5,891956058
901,28,RATING,5,877131624
270,581,RATING,5,876955938
452,243,RATING,5,886148336
113,325,RATING,4,875935610
749,293,RATING,4,878846783
417,537,RATING,4,880949849
286,738,RATING,5,877534903
254,227,RATING,4,886474806
932,496,RATING,4,891250169
457,792,RATING,4,882548312
528,181,RATING,5,886812857
934,94,RATING,4,891196117
643,121,RATING,4,891445741
843,636,RATING,4,879443837
222,156,RATING,4,878183777
7,356,RATING,4,891351728
917,696,RATING,5,882912385
26,9,RATING,4,891386369
148,969,RATING,4,877398513
789,181,RATING,4,880332437
532,515,RATING,5,889327324
650,480,RATING,5,891371090
347,689,RATING,4,881652250
306,111,RATING,4,876504442
436,161,RATING,4,887771897
803,311,RATING,5,880054754
193,79,RATING,4,889125755
272,96,RATING,5,879454845
267,484,RATING,5,878971542
151,172,RATING,5,879524325
804,639,RATING,4,879442591
43,1,RATING,5,875975579
307,173,RATING,5,879283786
150,246,RATING,5,878746719
75,410,RATING,5,884050661
766,191,RATING,4,891310067
846,133,RATING,4,883948534
136,303,RATING,4,882693234
213,25,RATING,4,878870750
524,443,RATING,4,884636542
877,170,RATING,5,882677012
170,300,RATING,5,884103732
841,754,RATING,4,889067045
346,121,RATING,4,874948703
800,121,RATING,4,887646423
434,288,RATING,5,886724797
621,55,RATING,5,874963594
2,292,RATING,4,888550774
621,270,RATING,4,890517239
551,596,RATING,5,892784049
815,405,RATING,4,878692071
439,405,RATING,4,882893323
657,340,RATING,4,884237291
225,237,RATING,5,879539643
294,538,RATING,5,889241562
514,174,RATING,5,875310992
505,176,RATING,4,889333340
217,7,RATING,4,889069741
160,23,RATING,5,876859778
393,840,RATING,4,887744658
747,111,RATING,4,888733480
883,270,RATING,4,891691436
64,588,RATING,4,889739091
536,62,RATING,4,882360873
6,187,RATING,4,883600914
662,268,RATING,5,880571005
643,195,RATING,5,891447063
145,273,RATING,5,875270322
532,272,RATING,5,884594422
437,436,RATING,4,880143635
431,538,RATING,4,881127620
363,752,RATING,5,891493885
774,238,RATING,5,888555928
312,23,RATING,4,891698613
823,186,RATING,4,878438672
934,315,RATING,4,891188403
633,143,RATING,4,877211134
318,72,RATING,4,884498540
299,484,RATING,4,877881169
145,31,RATING,5,875271896
293,176,RATING,4,888906536
409,206,RATING,4,881109264
916,735,RATING,4,880844879
892,88,RATING,4,886609884
193,941,RATING,4,889124890
325,483,RATING,5,891478079
413,222,RATING,4,879969709
861,740,RATING,4,881274760
59,699,RATING,4,888205370
195,234,RATING,5,875771441
647,405,RATING,4,876532747
894,1115,RATING,4,882404430
391,530,RATING,5,877399337
90,494,RATING,5,891383241
378,742,RATING,4,880044697
44,591,RATING,4,878341315
75,271,RATING,5,884051635
822,111,RATING,4,891039414
116,661,RATING,4,876454023
524,649,RATING,4,884636205
1,161,RATING,4,875072303
318,476,RATING,4,884495164
234,484,RATING,5,892078936
780,164,RATING,4,891363996
605,137,RATING,5,879425432
201,76,RATING,4,884140709
711,315,RATING,4,886030353
396,118,RATING,4,884646314
151,51,RATING,4,879543055
721,204,RATING,5,877154765
608,736,RATING,4,880403484
479,436,RATING,4,879461856
789,1008,RATING,4,880332365
878,275,RATING,4,880865469
414,258,RATING,5,884998953
495,188,RATING,4,888632250
751,751,RATING,4,887396425
864,511,RATING,4,888886846
562,144,RATING,5,879196445
168,295,RATING,4,884287615
833,198,RATING,4,875123677
178,679,RATING,4,882826944
83,210,RATING,5,880307751
568,486,RATING,4,877907720
883,96,RATING,4,891696864
92,195,RATING,5,875652981
623,435,RATING,5,891035112
830,22,RATING,5,891561673
303,692,RATING,4,879468123
711,704,RATING,4,879993650
387,1012,RATING,4,886481073
620,164,RATING,5,889987586
873,326,RATING,4,891392656
308,435,RATING,4,887737484
886,1119,RATING,4,876032553
126,1175,RATING,5,887856958
304,275,RATING,4,884968264
312,180,RATING,4,891698174
434,974,RATING,5,886724940
174,458,RATING,4,886433862
673,322,RATING,4,888787450
804,62,RATING,4,879445305
24,518,RATING,4,875323552
654,222,RATING,5,887863534
2,283,RATING,5,888552084
60,183,RATING,5,883326399
292,176,RATING,5,881103478
158,580,RATING,4,880135093
454,250,RATING,4,881959238
806,168,RATING,4,882387595
411,1,RATING,4,892845604
181,220,RATING,4,878962392
263,58,RATING,4,891299264
654,111,RATING,4,887863635
153,79,RATING,5,881371198
882,227,RATING,4,879879868
196,382,RATING,4,881251843
551,76,RATING,4,892778202
429,709,RATING,4,882385267
422,93,RATING,4,875129882
330,729,RATING,5,876545721
92,674,RATING,4,875906853
222,806,RATING,4,878181534
761,237,RATING,5,876190417
462,272,RATING,5,886365142
13,657,RATING,4,882139829
306,116,RATING,5,876504026
322,150,RATING,4,887314027
907,596,RATING,4,880159015
269,640,RATING,5,891457067
815,432,RATING,5,878694952
887,99,RATING,5,881380539
474,182,RATING,5,887923924
611,311,RATING,4,891636073
293,582,RATING,4,888906536
567,59,RATING,5,882425762
14,213,RATING,5,890881557
543,12,RATING,5,875665787
694,510,RATING,5,875726927
58,1019,RATING,4,884305088
887,755,RATING,5,881381425
346,802,RATING,4,875265236
504,28,RATING,4,887839810
62,716,RATING,4,879375951
435,697,RATING,4,884133372
804,445,RATING,4,879445766
151,210,RATING,4,879524419
804,185,RATING,4,879444890
493,188,RATING,5,884131314
610,606,RATING,5,888703343
677,742,RATING,4,889399139
871,147,RATING,5,888193136
244,100,RATING,4,880604252
537,137,RATING,4,886029841
244,22,RATING,4,880605665
887,122,RATING,5,881379239
640,195,RATING,4,874778515
361,659,RATING,5,879441324
373,265,RATING,4,877105901
804,50,RATING,4,879440912
344,19,RATING,4,884899346
716,174,RATING,5,879795025
893,286,RATING,4,874828384
815,671,RATING,4,878695679
751,385,RATING,4,889135244
494,294,RATING,4,879540593
591,709,RATING,4,891031426
361,166,RATING,4,879440605
200,402,RATING,4,884129029
193,155,RATING,4,889126376
210,1118,RATING,4,887730496
938,288,RATING,5,891354203
154,475,RATING,4,879138832
370,50,RATING,4,879434707
707,527,RATING,5,880061699
334,1263,RATING,4,891549926
597,127,RATING,4,875340062
850,659,RATING,4,883194709
221,186,RATING,4,875245641
234,367,RATING,4,892334976
913,173,RATING,5,880826542
339,99,RATING,4,891035180
60,443,RATING,4,883327847
712,367,RATING,4,874956841
417,357,RATING,5,879647118
42,12,RATING,4,881107502
846,52,RATING,4,883949290
645,212,RATING,4,892054857
59,620,RATING,4,888203959
129,272,RATING,4,883243972
493,186,RATING,5,884131897
332,73,RATING,4,888360229
902,176,RATING,5,879465834
59,429,RATING,4,888204597
239,671,RATING,5,889179290
926,302,RATING,4,888351713
548,750,RATING,4,891042353
535,194,RATING,5,879617663
314,795,RATING,4,877889834
450,385,RATING,4,882396489
94,209,RATING,5,886008301
883,922,RATING,5,891717963
749,142,RATING,4,878850456
455,276,RATING,4,879109594
916,475,RATING,4,880843334
936,255,RATING,5,886833795
674,282,RATING,5,887763231
399,289,RATING,4,882340311
534,282,RATING,5,877808174
233,375,RATING,4,876374419
584,423,RATING,4,885778263
514,402,RATING,4,875463245
775,300,RATING,4,891032956
551,363,RATING,4,892784710
226,203,RATING,5,883888978
235,85,RATING,4,889655232
883,197,RATING,4,891696689
537,642,RATING,4,886031342
301,367,RATING,4,882076619
747,582,RATING,5,888639362
92,89,RATING,5,875652981
9,242,RATING,4,886958715
452,461,RATING,4,875273609
667,482,RATING,4,891035140
686,172,RATING,4,879545181
858,286,RATING,4,879458829
548,471,RATING,5,891415709
551,218,RATING,5,892783212
825,986,RATING,5,881185343
939,717,RATING,4,880261784
451,288,RATING,5,879012470
577,111,RATING,4,880470604
94,241,RATING,4,891721716
449,1073,RATING,5,880410734
314,1518,RATING,4,877891426
398,172,RATING,5,875725927
890,89,RATING,4,882403446
625,480,RATING,4,891263589
200,429,RATING,5,884130014
714,323,RATING,4,892777903
892,613,RATING,5,886608714
94,214,RATING,5,891725332
135,234,RATING,4,879857797
195,1089,RATING,4,883295540
192,1160,RATING,4,881367456
506,749,RATING,4,888178129
432,313,RATING,4,889415763
758,578,RATING,4,881977872
477,15,RATING,4,875941863
738,7,RATING,4,875349530
277,293,RATING,4,879544145
388,237,RATING,5,886436813
406,1101,RATING,4,879445771
458,307,RATING,4,889323481
322,507,RATING,4,887314119
665,473,RATING,4,884290882
868,189,RATING,5,877109300
399,241,RATING,4,882342866
834,284,RATING,4,890862468
555,328,RATING,4,879962096
671,257,RATING,5,875388720
559,527,RATING,4,891034172
383,100,RATING,4,891193016
627,196,RATING,5,879530172
551,751,RATING,4,892775797
806,265,RATING,4,882388328
295,97,RATING,5,879517761
141,744,RATING,5,884584981
76,64,RATING,5,875498777
582,472,RATING,4,882962561
452,27,RATING,5,885816916
339,25,RATING,4,891035116
150,123,RATING,4,878746852
405,735,RATING,5,885545306
676,480,RATING,5,892686666
535,136,RATING,5,879619107
347,1,RATING,4,881652518
43,153,RATING,5,883955135
18,965,RATING,4,880132012
151,494,RATING,4,879524244
339,1244,RATING,4,891036423
586,379,RATING,4,884060941
755,245,RATING,4,882569881
608,306,RATING,4,880402983
532,66,RATING,5,893118712
551,155,RATING,4,892784259
90,14,RATING,5,891383987
363,102,RATING,4,891498681
566,856,RATING,5,881650690
367,268,RATING,4,876689364
711,40,RATING,4,879994875
666,707,RATING,5,880314103
6,98,RATING,5,883600680
712,399,RATING,5,874956872
330,143,RATING,5,876546470
887,633,RATING,5,881380584
647,177,RATING,5,876534131
144,313,RATING,5,888103407
634,248,RATING,4,877018311
385,522,RATING,4,879924244
416,895,RATING,4,885114446
458,517,RATING,4,886398289
214,527,RATING,4,891544089
318,257,RATING,5,884471030
624,14,RATING,5,879792623
846,71,RATING,4,883948141
716,505,RATING,4,879796381
868,178,RATING,5,877103714
345,98,RATING,5,884916235
933,89,RATING,4,874853957
566,203,RATING,4,881650148
130,1028,RATING,4,876250805
90,662,RATING,5,891385842
329,286,RATING,4,891655291
345,262,RATING,5,884901701
507,678,RATING,5,889966088
60,211,RATING,4,883327493
11,196,RATING,5,891904270
294,293,RATING,4,877819897
846,1478,RATING,4,883950523
658,515,RATING,5,875145493
293,48,RATING,5,888905819
753,427,RATING,5,891401712
15,255,RATING,5,879455764
415,322,RATING,4,879439205
670,480,RATING,5,877975017
130,332,RATING,4,876250582
120,924,RATING,4,889490290
644,127,RATING,4,889076775
561,523,RATING,4,885809269
489,1612,RATING,5,891446623
666,209,RATING,4,880139205
203,24,RATING,4,880434359
357,833,RATING,4,878952341
676,294,RATING,4,892685591
127,450,RATING,5,884364950
77,238,RATING,5,884733965
91,79,RATING,5,891439018
251,109,RATING,4,886272547
249,789,RATING,5,879572911
771,596,RATING,4,880659815
337,742,RATING,5,875184353
686,180,RATING,5,879546147
92,164,RATING,4,875656201
830,310,RATING,4,891462185
44,449,RATING,5,883613334
331,59,RATING,5,877196383
805,50,RATING,4,879971214
864,183,RATING,4,888888115
749,732,RATING,4,878848452
257,224,RATING,4,879029717
892,432,RATING,4,886610996
145,1012,RATING,4,875270322
184,523,RATING,4,889909618
145,209,RATING,4,882181659
311,174,RATING,5,884364538
271,514,RATING,4,885848408
554,79,RATING,5,876550491
287,952,RATING,4,875334036
163,64,RATING,4,891220161
830,385,RATING,4,891561805
365,288,RATING,5,891303357
500,1069,RATING,4,883876300
130,374,RATING,4,875217392
554,181,RATING,4,876550100
833,675,RATING,4,875224252
18,516,RATING,5,880130861
195,1193,RATING,4,888737346
512,198,RATING,5,888579920
254,416,RATING,4,886472713
313,175,RATING,4,891014697
209,1,RATING,5,883460644
43,486,RATING,4,883955969
332,566,RATING,4,888360342
177,203,RATING,4,880131026
56,441,RATING,4,892679163
519,351,RATING,5,883250102
339,56,RATING,5,891032221
318,58,RATING,4,884496243
318,24,RATING,4,884495132
934,481,RATING,4,891191402
385,100,RATING,4,879440098
805,715,RATING,4,881698828
501,844,RATING,4,883347023
840,756,RATING,4,891203664
264,70,RATING,4,886123596
880,693,RATING,5,880242191
160,79,RATING,4,876859413
421,603,RATING,4,892241422
577,147,RATING,4,880470604
312,653,RATING,5,891698365
109,1,RATING,4,880563619
447,174,RATING,5,878856052
308,248,RATING,4,887741437
339,488,RATING,5,891032379
639,971,RATING,4,891239913
437,1063,RATING,5,880141661
748,709,RATING,4,879454546
477,722,RATING,5,875941763
85,154,RATING,4,879828777
171,270,RATING,4,891034835
804,222,RATING,5,879442591
299,211,RATING,4,877880961
532,1011,RATING,5,893119491
7,173,RATING,5,891351002
707,251,RATING,5,880059647
437,961,RATING,5,881002323
222,298,RATING,4,877563253
330,204,RATING,5,876546839
295,1459,RATING,5,879519237
483,275,RATING,4,878951388
22,117,RATING,4,878887869
198,98,RATING,4,884207611
862,423,RATING,4,879305273
715,202,RATING,5,875962931
927,928,RATING,4,879183019
864,56,RATING,5,888887097
268,655,RATING,4,875309486
332,22,RATING,5,887938934
490,93,RATING,4,875427993
279,517,RATING,4,879572893
806,1098,RATING,4,882387925
436,215,RATING,4,887770457
338,650,RATING,5,879438275
713,310,RATING,4,888882133
293,273,RATING,4,888904901
666,684,RATING,4,880568063
1,25,RATING,4,875071805
706,181,RATING,4,880997105
285,198,RATING,5,890595900
151,1269,RATING,5,879528438
711,949,RATING,4,879994719
846,92,RATING,4,883948495
813,307,RATING,4,883752265
99,546,RATING,4,885679353
894,275,RATING,4,882404137
125,83,RATING,4,879454345
653,199,RATING,4,880150239
121,181,RATING,5,891390014
345,215,RATING,4,884993464
520,898,RATING,5,885168939
532,636,RATING,5,892859149
639,1194,RATING,5,891239271
442,182,RATING,4,883390284
406,482,RATING,5,879446588
326,181,RATING,4,879875592
256,988,RATING,4,882150193
603,210,RATING,4,891957110
447,282,RATING,4,878856290
778,239,RATING,4,890726303
264,655,RATING,4,886123530
936,756,RATING,4,886833052
297,432,RATING,4,875239658
393,620,RATING,4,887745199
419,181,RATING,4,879435807
164,328,RATING,5,889401362
215,127,RATING,4,891435183
919,99,RATING,4,875373945
610,480,RATING,5,888702962
349,544,RATING,4,879465933
592,173,RATING,5,882956276
511,346,RATING,4,890004686
472,760,RATING,5,892790953
551,692,RATING,4,892777092
334,151,RATING,4,891544925
484,684,RATING,5,891195390
83,756,RATING,4,883867791
666,489,RATING,4,880314194
311,1,RATING,4,884963202
299,645,RATING,4,877881276
936,289,RATING,5,886831769
296,898,RATING,4,884196284
299,134,RATING,4,878192311
895,100,RATING,4,879437997
210,435,RATING,4,887730407
886,318,RATING,5,876031308
92,96,RATING,4,875656025
758,520,RATING,5,881976089
501,508,RATING,4,883347920
345,65,RATING,4,884992158
407,189,RATING,4,875042268
741,215,RATING,4,891456615
128,275,RATING,5,879967016
145,216,RATING,5,875272694
11,752,RATING,4,891902157
876,523,RATING,5,879428378
13,775,RATING,4,886304188
500,196,RATING,4,883874835
500,9,RATING,4,883865042
13,601,RATING,4,882140104
436,1058,RATING,4,887770547
936,24,RATING,4,886832904
936,1370,RATING,4,886833571
597,283,RATING,5,875340010
269,56,RATING,5,891455815
123,847,RATING,4,879873193
269,55,RATING,4,891449214
292,223,RATING,5,881105516
878,515,RATING,4,880865900
551,111,RATING,5,892783612
125,73,RATING,5,892838288
673,310,RATING,5,888786997
383,182,RATING,5,891192836
555,244,RATING,5,879962642
491,657,RATING,5,891189306
436,72,RATING,5,887770693
736,532,RATING,4,878709365
85,71,RATING,4,879456308
919,423,RATING,5,875374032
830,69,RATING,5,891898262
137,243,RATING,4,881432790
130,427,RATING,5,875217033
805,501,RATING,5,881695560
299,588,RATING,4,877880852
321,216,RATING,4,879441308
342,114,RATING,5,875318962
459,252,RATING,4,879563506
749,1028,RATING,4,878849149
920,313,RATING,5,884219701
686,182,RATING,5,879546217
870,9,RATING,5,879376967
932,649,RATING,4,891251199
576,125,RATING,4,886985177
435,420,RATING,4,884132561
11,714,RATING,4,891904214
457,195,RATING,5,882395049
336,1057,RATING,4,877757373
401,196,RATING,5,891033497
331,198,RATING,4,877196634
899,203,RATING,4,884121513
13,736,RATING,4,882399528
363,789,RATING,4,891494962
371,77,RATING,5,880435601
246,181,RATING,5,884920978
528,178,RATING,4,886101695
242,934,RATING,5,879741196
340,402,RATING,4,884990922
417,5,RATING,4,879648593
555,150,RATING,4,879963127
367,183,RATING,5,876689738
454,651,RATING,4,881960083
144,471,RATING,4,888104213
629,207,RATING,4,880117000
325,521,RATING,4,891478160
393,756,RATING,4,887745258
432,150,RATING,5,889415853
56,403,RATING,4,892678942
457,742,RATING,4,882393306
308,230,RATING,4,887739014
794,137,RATING,5,891035307
847,8,RATING,4,878941082
884,638,RATING,4,876859301
18,6,RATING,5,880130764
90,647,RATING,5,891383204
555,318,RATING,4,879975419
301,215,RATING,5,882077222
551,393,RATING,5,892782901
885,143,RATING,4,885716344
911,603,RATING,5,892838864
887,206,RATING,5,881381471
394,402,RATING,4,880888775
290,181,RATING,5,880473696
450,472,RATING,4,882397813
276,943,RATING,4,883822485
807,91,RATING,5,892684675
239,198,RATING,5,889181047
573,427,RATING,4,885844091
734,283,RATING,5,891023066
512,183,RATING,5,888579474
523,189,RATING,5,883701800
5,239,RATING,4,875636655
457,134,RATING,5,882396832
766,481,RATING,4,891308968
886,1,RATING,4,876031433
234,867,RATING,4,892826174
437,501,RATING,4,880143315
72,1051,RATING,4,880035958
848,50,RATING,5,887038397
870,253,RATING,4,887567321
244,64,RATING,5,880605638
189,632,RATING,5,893265624
786,588,RATING,5,882843039
314,121,RATING,4,877886221
286,316,RATING,5,889651121
637,286,RATING,5,882900888
216,93,RATING,4,880232637
436,125,RATING,4,887770037
405,624,RATING,4,885548836
308,746,RATING,4,887739056
614,756,RATING,4,879465398
474,173,RATING,5,887924027
378,896,RATING,4,889665232
882,118,RATING,4,879863031
553,275,RATING,5,879948552
523,289,RATING,4,883699869
634,294,RATING,4,876170101
237,28,RATING,4,879376435
747,492,RATING,4,888639060
188,98,RATING,5,875071957
264,745,RATING,5,886123656
280,161,RATING,4,891701249
158,182,RATING,5,880134296
286,196,RATING,4,877533543
56,1028,RATING,4,892911227
179,258,RATING,5,892151270
13,432,RATING,4,882398654
698,705,RATING,4,886366611
276,184,RATING,4,874792547
10,283,RATING,4,877892276
110,272,RATING,4,886987145
479,647,RATING,5,879461039
355,288,RATING,5,879485523
592,518,RATING,5,882956011
461,313,RATING,4,885355646
14,519,RATING,5,890881335
312,489,RATING,5,891699321
138,111,RATING,4,879022890
373,694,RATING,5,877098643
200,25,RATING,4,876042234
875,135,RATING,4,876465188
207,1098,RATING,4,877879172
490,181,RATING,4,875427873
870,1073,RATING,5,875050748
270,155,RATING,5,876955770
1,55,RATING,5,875072688
2,306,RATING,4,888550774
294,7,RATING,4,877819563
119,93,RATING,4,874775262
174,125,RATING,5,886514069
313,615,RATING,4,891013652
178,79,RATING,4,882826306
588,316,RATING,5,890015021
892,482,RATING,5,886608136
389,124,RATING,4,879916053
56,483,RATING,4,892682889
193,117,RATING,4,889125913
52,471,RATING,4,882922562
452,213,RATING,4,875265265
146,302,RATING,4,891457538
303,482,RATING,5,879467361
629,381,RATING,4,880117852
264,168,RATING,5,886122031
664,202,RATING,4,878094973
267,100,RATING,5,878970427
16,200,RATING,5,877722736
573,478,RATING,4,885844674
519,350,RATING,5,883250102
343,187,RATING,4,876406006
354,174,RATING,4,891218068
655,547,RATING,4,887523176
532,339,RATING,5,892859148
655,1380,RATING,4,887425625
503,20,RATING,5,879438285
387,13,RATING,4,886480788
87,222,RATING,4,879875940
157,50,RATING,4,886890541
919,1101,RATING,5,875373470
543,180,RATING,4,874866208
237,238,RATING,4,879376435
436,941,RATING,4,887771997
70,298,RATING,5,884064134
216,153,RATING,4,880244802
7,622,RATING,4,891352984
456,174,RATING,4,881373019
152,1136,RATING,5,882477202
244,1118,RATING,4,880608087
472,1091,RATING,4,875982804
479,945,RATING,5,879460785
664,319,RATING,4,876523133
256,829,RATING,4,882153751
19,887,RATING,4,885411465
345,315,RATING,5,884900653
859,381,RATING,4,885776352
761,7,RATING,4,876190206
151,1039,RATING,4,879524471
414,340,RATING,4,884999066
527,517,RATING,5,879456186
897,232,RATING,5,879994113
449,639,RATING,5,880410700
34,690,RATING,4,888602513
126,751,RATING,4,887853568
128,451,RATING,4,879967879
308,241,RATING,4,887738509
416,22,RATING,5,893212623
307,89,RATING,5,879283786
887,111,RATING,5,881378370
409,530,RATING,4,881107602
875,806,RATING,4,876465230
667,283,RATING,4,891034947
668,300,RATING,4,881523612
221,204,RATING,4,875246008
326,701,RATING,4,879876141
387,943,RATING,4,886483357
608,489,RATING,5,880403765
451,323,RATING,4,879012510
680,195,RATING,4,876816106
69,1144,RATING,5,882126156
456,1107,RATING,4,881375587
718,546,RATING,4,883349158
7,488,RATING,4,891351041
590,276,RATING,4,879439645
409,357,RATING,5,881107410
468,218,RATING,4,875294971
452,197,RATING,5,885816768
504,1135,RATING,4,887911854
782,298,RATING,4,891499278
913,83,RATING,4,881725904
189,179,RATING,5,893265478
